"Status","Comment"
"Not SATD","# later in another script."
"Not SATD","#"
"Not SATD","# @copyright Copyright (c) 2023, Daniel Calvi?o S?nchez (danxuliu@gmail.com)"
"Not SATD","#"
"Not SATD","# @license GNU AGPL version 3 or any later version"
"Not SATD","#"
"Not SATD","# This program is free software: you can redistribute it and/or modify"
"Not SATD","# it under the terms of the GNU Affero General Public License as"
"Not SATD","# published by the Free Software Foundation, either version 3 of the"
"Not SATD","# License, or (at your option) any later version."
"Not SATD","#"
"Not SATD","# This program is distributed in the hope that it will be useful,"
"Not SATD","# but WITHOUT ANY WARRANTY; without even the implied warranty of"
"Not SATD","# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the"
"Not SATD","# GNU Affero General Public License for more details."
"Not SATD","#"
"Not SATD","# You should have received a copy of the GNU Affero General Public License"
"Not SATD","# along with this program.  If not, see <http://www.gnu.org/licenses/>."
"Not SATD","#"
"Not SATD","#"
"Not SATD","# @copyright Copyright (c) 2023, Daniel Calvi?o S?nchez (danxuliu@gmail.com)"
"Not SATD","#"
"Not SATD","# @license GNU AGPL version 3 or any later version"
"Not SATD","#"
"Not SATD","# This program is free software: you can redistribute it and/or modify"
"Not SATD","# it under the terms of the GNU Affero General Public License as"
"Not SATD","# published by the Free Software Foundation, either version 3 of the"
"Not SATD","# License, or (at your option) any later version."
"Not SATD","#"
"Not SATD","# This program is distributed in the hope that it will be useful,"
"Not SATD","# but WITHOUT ANY WARRANTY; without even the implied warranty of"
"Not SATD","# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the"
"Not SATD","# GNU Affero General Public License for more details."
"Not SATD","#"
"Not SATD","# You should have received a copy of the GNU Affero General Public License"
"Not SATD","# along with this program.  If not, see <http://www.gnu.org/licenses/>."
"Not SATD","#"
"Not SATD","                # Service was already stopped, exception should have been caused"
"Not SATD","# by stopping the helpers even before the recorder started."
"Not SATD","# This should never happen."
"Not SATD","# Despite this handler it seems that in some cases the geckodriver could have"
"Not SATD","# been killed already when it is executed, which unfortunately prevents a proper"
"Not SATD","# cleanup of the temporary files opened by the browser."
"Not SATD","# Services should be explicitly deleted before exiting, as if they are"
"Not SATD","# implicitly deleted while exiting the Selenium driver may not cleanly quit."
"Not SATD","#"
"Not SATD","# @copyright Copyright (c) 2023, Daniel Calvi?o S?nchez (danxuliu@gmail.com)"
"Not SATD","#"
"Not SATD","# @license GNU AGPL version 3 or any later version"
"Not SATD","#"
"Not SATD","# This program is free software: you can redistribute it and/or modify"
"Not SATD","# it under the terms of the GNU Affero General Public License as"
"Not SATD","# published by the Free Software Foundation, either version 3 of the"
"Not SATD","# License, or (at your option) any later version."
"Not SATD","#"
"Not SATD","# This program is distributed in the hope that it will be useful,"
"Not SATD","# but WITHOUT ANY WARRANTY; without even the implied warranty of"
"Not SATD","# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the"
"Not SATD","# GNU Affero General Public License for more details."
"Not SATD","#"
"Not SATD","# You should have received a copy of the GNU Affero General Public License"
"Not SATD","# along with this program.  If not, see <http://www.gnu.org/licenses/>."
"Not SATD","#"
"Not SATD","    # A random value is appended to the base sink name to ""ensure"" that there"
"Not SATD","# will be no name clashes if a previous sink with that base name was not"
"Not SATD","# unloaded yet."
"Not SATD","    # Module names can be, at most, 127 characters, so the name is truncated if"
"Not SATD","# needed."
"Not SATD","            # Lines captured from the recorder have a trailing new line, so it"
"Not SATD","# needs to be removed."
"Not SATD","# Ensure that PulseAudio is running."
"Not SATD","            # A ""long"" timeout is used to prevent it from exiting before the"
"Not SATD","# call was joined."
"Not SATD","# Ensure that the directory to start the recordings exists."
"Not SATD","# Start new audio sink for the audio output of the browser."
"Not SATD","                # Not strictly needed, as if the participant is started or the"
"Not SATD","# call is joined after the recording was stopped there will be"
"Not SATD","                # no display and it will automatically fail, but just in case."
"Not SATD","# Log recorder output."
"Not SATD","                # Not strictly needed, as if the recorder is started after the"
"Not SATD","# recording was stopped there will be no display and it will"
"Not SATD","                # automatically fail, but just in case."
"Not SATD","            # recorder process will be explicitly terminated when needed, which"
"Not SATD","# returns with 255; any other return code means that it ended"
"Not SATD","# without an expected reason."
"Not SATD","# If the service fails before being started but it was already"
"Not SATD","# stopped the error does not need to be notified; the error was"
"Not SATD","                # probably caused by stopping the helpers, and even if it was"
"Not SATD","# something else it does not need to be notified either given"
"Not SATD","# that the recording was not started yet."
"Not SATD","#"
"Not SATD","# @copyright Copyright (c) 2023, Daniel Calvi?o S?nchez (danxuliu@gmail.com)"
"Not SATD","#"
"Not SATD","# @license GNU AGPL version 3 or any later version"
"Not SATD","#"
"Not SATD","# This program is free software: you can redistribute it and/or modify"
"Not SATD","# it under the terms of the GNU Affero General Public License as"
"Not SATD","# published by the Free Software Foundation, either version 3 of the"
"Not SATD","# License, or (at your option) any later version."
"Not SATD","#"
"Not SATD","# This program is distributed in the hope that it will be useful,"
"Not SATD","# but WITHOUT ANY WARRANTY; without even the implied warranty of"
"Not SATD","# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the"
"Not SATD","# GNU Affero General Public License for more details."
"Not SATD","#"
"Not SATD","# You should have received a copy of the GNU Affero General Public License"
"Not SATD","# along with this program.  If not, see <http://www.gnu.org/licenses/>."
"Not SATD","#"
"Not SATD","#"
"Not SATD","# @copyright Copyright (c) 2023, Daniel Calvi?o S?nchez (danxuliu@gmail.com)"
"Not SATD","#"
"Not SATD","# @license GNU AGPL version 3 or any later version"
"Not SATD","#"
"Not SATD","# This program is free software: you can redistribute it and/or modify"
"Not SATD","# it under the terms of the GNU Affero General Public License as"
"Not SATD","# published by the Free Software Foundation, either version 3 of the"
"Not SATD","# License, or (at your option) any later version."
"Not SATD","#"
"Not SATD","# This program is distributed in the hope that it will be useful,"
"Not SATD","# but WITHOUT ANY WARRANTY; without even the implied warranty of"
"Not SATD","# MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the"
"Not SATD","# GNU Affero General Public License for more details."
"Not SATD","#"
"Not SATD","# You should have received a copy of the GNU Affero General Public License"
"Not SATD","# along with this program.  If not, see <http://www.gnu.org/licenses/>."
"Not SATD","#"
"Not SATD","#"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Only allow access via the console"
"Not SATD","//hacker-news.firebaseio.com/v0/' . $mode . 'stories.json';"
"Not SATD","//hacker-news.firebaseio.com/v0/item/' . $storyId . '.json';"
"Not SATD","//news.ycombinator.com/$page"";"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Only allow access via the console"
"Not SATD","//en.wikipedia.org/w/api.php';"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Styles"
"Not SATD","// Set a special value when the actor is the author so we can skip it."
"Not SATD","// Can't use 0 though because hidden commands result in 0"
"Not SATD","// and they would hide other previously posted new messages"
"Not SATD","// Conversation is new"
"Not SATD","// Last message changed"
"Not SATD","// But is not from the current user"
"Not SATD","// Collapse the sidebar if it's a 1to1 conversation"
"Not SATD","// Update current token in the token store"
"Not SATD","// Automatically join the conversation as well"
"Not SATD","// We have to do this synchronously, because in unload and beforeunload"
"Not SATD","// Promises, async and await are prohibited."
"Not SATD","// Adjust the page title once the conversation list is loaded"
"Not SATD","// Set the current actor/participant for guests"
"Not SATD","// Nextcloud Talk configuration changed, reload the page when changing configuration"
"Not SATD","// Update current token in the token store"
"Not SATD","// Page title"
"Not SATD","// see browserCheck mixin"
"Not SATD","// Check sidebar status in previous sessions"
"Not SATD","// FIXME Refresh the data now that the user joined the conversation"
"Not SATD","// The join request returns this data already, but it's lost in the signaling code"
"Not SATD","// Remove the potential ""*"" marker for unread chat messages"
"Not SATD","// Copy the last message map to the saved version,"
"Not SATD","// this will be our reference to check if any chat got a new"
"Not SATD","// message since the last visit"
"Not SATD","// On the first load we store the current page title ""Talk - Nextcloud"","
"Not SATD","// so we can append it every time again"
"Not SATD","// Coming from a ""Duplicate session - Talk - ?"" page?"
"Not SATD","// When a conversation is opened directly, the ""Talk - "" part is"
"Not SATD","// missing from the title"
"Not SATD","// Upon pressing ctrl+f, focus the search box in the left sidebar"
"Not SATD",""
"Not SATD",""
"Not SATD","// Fix fullscreen black bar on top"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// eslint-disable-next-line no-unexpected-multiline"
"Not SATD","// eslint-disable-next-line"
"Not SATD","// eslint-disable-next-line"
"Not SATD","// Even if it is used from Talk the Collections menu is"
"Not SATD","// independently loaded, so the properties that depend"
"Not SATD","// on the store need to be explicitly injected."
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Main room"
"Not SATD","// Breakout rooms"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// CSP config for webpack dynamic chunk loading"
"Not SATD","// eslint-disable-next-line"
"Not SATD","// Correct the root of the app for chunk loading"
"Not SATD","// OC.linkTo matches the apps folders"
"Not SATD","// OC.generateUrl ensure the index.php (or not)"
"Not SATD","// We do not want the index.php since we're loading files"
"Not SATD","// eslint-disable-next-line"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// CSP config for webpack dynamic chunk loading"
"Not SATD","// eslint-disable-next-line"
"Not SATD","// Correct the root of the app for chunk loading"
"Not SATD","// OC.linkTo matches the apps folders"
"Not SATD","// OC.generateUrl ensure the index.php (or not)"
"Not SATD","// We do not want the index.php since we're loading files"
"Not SATD","// eslint-disable-next-line"
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Styles"
"Not SATD","// Needed for reactivity."
"Not SATD","// When changing files OCA.Talk.fileInfo is cleared as soon as the"
"Not SATD","// new file starts to be loaded; ""setFileInfo()"" is called once the"
"Not SATD","// new file has loaded, so fileInfo is got from OCA.Talk to hide the"
"Not SATD","// call view at the same time as the rest of the sidebar UI."
"Not SATD","// FIXME Remove participants as soon as the file changes so this"
"Not SATD","// condition is not needed."
"Not SATD","// cssRules may not be defined in Chromium if the stylesheet"
"Not SATD","// is loaded from a different domain."
"Not SATD","// None of the default properties of a style sheet can be used"
"Not SATD","// as an ID. Adding a ""data-id"" attribute would work in Firefox,"
"Not SATD","// but not in Chromium, as it does not provide a ""dataset"""
"Not SATD","// property in styleSheet objects. Therefore it is necessary to"
"Not SATD","// check the rules themselves, but as the order is undefined a"
"Not SATD","// matching rule needs to be looked for in all of them."
"Not SATD","// Accessing cssRules may throw a SecurityError in Firefox"
"Not SATD","// if the style sheet is loaded from a different domain."
"Not SATD","// ""insertRule"" calls below need to be kept in sync with the"
"Not SATD","// condition above."
"Not SATD","// Shadow is added to forced white icons to ensure that they are"
"Not SATD","// visible even against a bright video background."
"Not SATD","// White color of forced white icons needs to be set in ""icons.scss"""
"Not SATD","// file to be able to use the SCSS functions."
"Not SATD",""
"Not SATD","//www.gnu.org/licenses/>."
"Not SATD","// Styles"
"Not SATD","// needed for reactivity"
"Not SATD","// FIXME check for empty active tab is currently needed because the"
"Not SATD","// activeTab is not set when opening the sidebar from the ""Details"""
"Not SATD","// action (which opens the first tab, which is the Chat tab)."
"Not SATD","// recheck the file info in case the sharing info was changed"
"Not SATD","// The fetchCurrentConversation event handler/callback is started and"
"Not SATD","// stopped from different FilesSidebarTabApp instances, so it needs to"
"Not SATD","// be stored in a common place. Moreover, as the bound method would be"
