"Status","Comment"
"Not SATD","// Check if current user has already added this reaction to the message"
"Not SATD","// Clear server rules"
"Not SATD","// define a function, so it can be triggered directly on the DOM element"
"Not SATD","// Determines whether the date has to be displayed or not"
"Not SATD","// eslint-disable-next-line no-cond-assign"
"Not SATD","// FIXME: don't reverse the whole array as it would create a copy, just do an actual reverse search"
"Not SATD","// FIXME: remove dependency to messages list and convert to property"
"Not SATD","// Icons"
"Not SATD","// Increase the padding for regular messages to improve readability and"
"Not SATD","// Left side follow-up reaction"
"Not SATD","// never displayed for the very last message"
"Not SATD","// Right side bottom bar"
"Not SATD","// The word 'name' is reserved in for the component name in"
"Not SATD","// trigger CSS highlight animation by setting a class"
"Not SATD","// Vue instances, so we cannot pass that into the component"
"Not SATD","// when the animation ended, remove the class, so we can trigger it again another time"
"Not SATD","// whether the message was seen, only used if this was marked as last read message"
"Not SATD","// which can be found with document.getElementById()"
"Not SATD","// If there are mentions in the message to be forwarded, replace them in the message"
"Not SATD","// Overwrite the selected conversation token"
"Not SATD","// text."
"Not SATD","// actor id set to the current user"
"Not SATD","// appears even with more restrictive conditions"
"Not SATD","// appears even with more restrictive conditions"
"Not SATD","// need to mock the date to be within 6h"
"Not SATD","// need to mock the date to be within 6h"
"Not SATD","// needs two updates..."
"Not SATD","// using default message props which have the"
"Not SATD","// Add reaction only if user hasn't reacted yet"
"Not SATD","// Icons"
"Not SATD","// Keep version in sync with @nextcloud/vue in case of issues"
"Not SATD","// Making sure that the click is outside the MessageButtonsBar"
"Not SATD","// open the 1:1 conversation"
"Not SATD","// reload conversation to update additional attributes that have computed values"
"Not SATD","// update in backend + visually"
"Not SATD","// guest mode, use public link download URL"
"Not SATD","// use direct DAV URL"
"Not SATD","// bigger than default max"
"Not SATD","// bigger than max from capability"
"Not SATD","// gif is directly rendered"
"Not SATD","// gif is directly rendered"
"Not SATD","// no error"
"Not SATD","// viewer needs to be available"
"Not SATD","// viewer supported, but not a video"
"Not SATD","// a or div"
"Not SATD","// after calling it."
"Not SATD","// always show in upload editor"
"Not SATD","// By default the viewer is a sibling of the fullscreen element, so"
"Not SATD","// display the file detail below the preview if the preview"
"Not SATD","// don't show play button for direct renders"
"Not SATD","// element of the viewer."
"Not SATD","// FIXME Remove this hack once it is possible to set the parent"
"Not SATD","// FIXME: file-preview should be encapsulated and not be aware of its surroundings"
"Not SATD","// FIXME: use a cleaner way..."
"Not SATD","// FIXME: use booleans here"
"Not SATD","// guest mode, use public link download URL"
"Not SATD","// guest mode: grab token from the link URL"
"Not SATD","// is not easily recognizable, when:"
"Not SATD","// is open."
"Not SATD","// it is not visible when in fullscreen mode. It is not possible to"
"Not SATD","// likely never reached"
"Not SATD","// no tooltip as the file name is already visible directly"
"Not SATD","// opened, so for the time being it is reparented if needed shortly"
"Not SATD","// Regular event handling by opening the link."
"Not SATD","// return direct image"
"Not SATD","// specify the parent nor to know when the viewer was actually"
"Not SATD","// the file is not an image"
"Not SATD","// the image has no preview (ex: disabled on server)"
"Not SATD","// the preview failed loading"
"Not SATD","// The Viewer expects a file to be set in the sidebar if the sidebar"
"Not SATD","// This is used to decide which outer element type to use"
"Not SATD","// use direct DAV URL"
"Not SATD","// use preview provider URL to render a smaller preview"
"Not SATD","// videos only display a preview, so always show a button if playable"
"Not SATD","// Viewer expects an internal absolute path starting with ""/""."
"Not SATD","// whether to embed/render the file directly"
"Not SATD","// Opening the link"
"Not SATD","// The zoom level of the map in the messages list"
"Not SATD","// The zoom level of the map in the new openstreetmap tab upon"
"Not SATD","//{s}.tile.openstreetmap.org/{z}/{x}/{y}.png',"
"Not SATD","// On mention bubbles the id is actually ""guest/ACTOR_ID"" for guests"
"Not SATD","// So when comparing a guest we have to prefix ""guest/"""
"Not SATD","// This is to make sure guests can never collide with users,"
"Not SATD","// when comparing the id"
"Not SATD","// while storing them as ""? @id ?"" in chat messages."
"Not SATD","// If its a radio, we add the selected index to the array"
"Not SATD","// Reset the data"
"Not SATD","// The actual vote of the user as returned from the server"
"Not SATD","// Upstream"
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// temporary"
"Not SATD","// TODO: date separator"
"Not SATD","// eslint-disable-next-line import/no-named-as-default-member"
"Not SATD","// hack to catch date separators"
"Not SATD","// temporary"
"Not SATD","// temporary, matches current date"
"Not SATD","// using attributes to access v-bind props"
"Not SATD","// using attributes to access v-bind props"
"Not SATD","// using attributes to access v-bind props"
"Not SATD","// <Today>, <November 11th, 2019>"
"Not SATD","// 304 - Not modified"
"Not SATD","// Add the date separator for different days"
"Not SATD","// after the browser's native ""scroll to anchor"" from"
"Not SATD","// already at bottom, nothing to do"
"Not SATD","// already loading, don't do it twice"
"Not SATD","// also clear in case lastReadMessage is zero which is due to an older bug"
"Not SATD","// Apart from the changelog bot"
"Not SATD","// at this stage, the read marker will appear at the bottom of the view port since"
"Not SATD","// clear after a delay, unless scrolling can resume in-between"
"Not SATD","// Delay longer after each error"
"Not SATD","// Don't group messages of commands and bots"
"Not SATD","// don't scroll if lookForNewMessages was polling as we don't want"
"Not SATD","// Expire older messages when navigating to another conversation"
"Not SATD","// first time load, initialize important properties"
"Not SATD","// first unread message has not been seen yet, so don't move it"
"Not SATD","// FIXME: this doesn't wait for the smooth scroll to end"
"Not SATD","// For chats, scrolled to bottom or / and fitted in one screen"
"Not SATD","// French ""Today"" has a ' in it"
"Not SATD","// Get chat messages before last read message and after it"
"Not SATD","// get history before last read message"
"Not SATD","// get new messages"
"Not SATD","// if lookForNewMessages will long poll instead of returning existing messages,"
"Not SATD","// if no anchor was present or the message to focus on did not exist,"
"Not SATD","// if no scrollbars, clear read marker directly as scrolling is not possible for the user to clear it"
"Not SATD","// if we're at bottom of the chat with no more new messages to load, then simply clear the marker"
"Not SATD","// is the message element fully visible with no intersection with the bottom border ?"
"Not SATD","// it was probably a scroll up, don't update"
"Not SATD","// 'LL' formats a localized date including day of month, month"
"Not SATD","// loading said pages"
"Not SATD","// Make the request"
"Not SATD","// Make the request"
"Not SATD","// mark as read if marker was seen"
"Not SATD","// name and year"
"Not SATD","// need some delay (next tick is too short) to be able to run"
"Not SATD","// No previous message"
"Not SATD","// Not posted on the same day"
"Not SATD","// Once the history is received, starts looking for new messages."
"Not SATD","// Only group messages within a short period of time, so unrelated messages are not grouped together"
"Not SATD","// Only group system messages with each others"
